"","X","id","kraj","all","miasto","web","nazwa","twiter","me","orgn","city","state","wiki","lon","lat"
"69",69,"  Marburg","Germany","  *  Marburg: [Marburg R Local User Group](http://www.r-marburg.de/)","  Marburg","http://www.r-marburg.de/","Marburg R Local User Group",NA,NA,NA,"  Marburg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Marburg_Schloss.jpg/1200px-Marburg_Schloss.jpg",13.3888599,52.5170365
"70",70,"  Marburg","Germany","  *  Marburg: [Marburg R Local User Group](http://www.r-marburg.de/)","  Marburg","http://www.r-marburg.de/","Marburg R Local User Group",NA,NA,NA,"  Marburg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Marburg_Schloss.jpg/1200px-Marburg_Schloss.jpg",13.3888599,52.5170365
"71",71,"  Marburg","Germany","  *  Marburg: [Marburg R Local User Group](http://www.r-marburg.de/)","  Marburg","http://www.r-marburg.de/","Marburg R Local User Group",NA,NA,NA,"  Marburg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Marburg_Schloss.jpg/1200px-Marburg_Schloss.jpg",13.3888599,52.5170365
"72",72,"  Marseille","France","  *  Marseille: [R user group Aix-Marseille](https://www.meetup.com/R-user-group-Aix-Marseille/)","  Marseille","https://www.meetup.com/R-user-group-Aix-Marseille/","R user group Aix-Marseille",NA,"241","Joel G.","  Marseille",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/MarseillePaysage.jpg/1200px-MarseillePaysage.jpg",13.3888599,52.5170365
"73",73,"  Marseille","France","  *  Marseille: [R user group Aix-Marseille](https://www.meetup.com/R-user-group-Aix-Marseille/)","  Marseille","https://www.meetup.com/R-user-group-Aix-Marseille/","R user group Aix-Marseille",NA,"241","Joel G.","  Marseille",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/MarseillePaysage.jpg/1200px-MarseillePaysage.jpg",13.3888599,52.5170365
"74",74,"  Marseille","France","  *  Marseille: [R user group Aix-Marseille](https://www.meetup.com/R-user-group-Aix-Marseille/)","  Marseille","https://www.meetup.com/R-user-group-Aix-Marseille/","R user group Aix-Marseille",NA,"241","Joel G.","  Marseille",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/MarseillePaysage.jpg/1200px-MarseillePaysage.jpg",13.3888599,52.5170365
"75",75,"  Marseille","France","  *  Marseille: [R user group Aix-Marseille](https://www.meetup.com/R-user-group-Aix-Marseille/)","  Marseille","https://www.meetup.com/R-user-group-Aix-Marseille/","R user group Aix-Marseille",NA,"241","Joel G.","  Marseille",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/MarseillePaysage.jpg/1200px-MarseillePaysage.jpg",13.3888599,52.5170365
"76",76,"  Marseille","France","  *  Marseille: [R user group Aix-Marseille](https://www.meetup.com/R-user-group-Aix-Marseille/)","  Marseille","https://www.meetup.com/R-user-group-Aix-Marseille/","R user group Aix-Marseille",NA,"241","Joel G.","  Marseille",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/MarseillePaysage.jpg/1200px-MarseillePaysage.jpg",13.3888599,52.5170365
"77",77,"  Mexico City","Mexico","  *  Mexico City: [Mexico City Business Analytics Users Group](https://www.meetup.com/Mexico-City-Business-Analytics-Users/events/219135766/)","  Mexico City","https://www.meetup.com/Mexico-City-Business-Analytics-Users/events/219135766/","Mexico City Business Analytics Users Group",NA,NA,NA,"  Mexico City",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Mexican_Federal_District.svg/1200px-Flag_of_Mexican_Federal_District.svg.png",13.3888599,52.5170365
"78",78,"  Mexico City","Mexico","  *  Mexico City: [The Mexico City R Users Group](https://www.meetup.com/The-Mexico-City-R-Users-Group/)","  Mexico City","https://www.meetup.com/The-Mexico-City-R-Users-Group/","The Mexico City R Users Group",NA,"153","José A.","  Mexico City",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Flag_of_Mexican_Federal_District.svg/1200px-Flag_of_Mexican_Federal_District.svg.png",13.3888599,52.5170365
"79",79,"  Montpellier","France","  *  Montpellier: [Groupe des utilisateurs du logiciel R](http://forums.cirad.fr/logiciel-R/)","  Montpellier","http://forums.cirad.fr/logiciel-R/","Groupe des utilisateurs du logiciel R",NA,NA,NA,"  Montpellier",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Montpellier_montage_2.png/1200px-Montpellier_montage_2.png",13.3888599,52.5170365
"80",80,"  Montpellier","France","  *  Montpellier: [Groupe des utilisateurs du logiciel R](http://forums.cirad.fr/logiciel-R/)","  Montpellier","http://forums.cirad.fr/logiciel-R/","Groupe des utilisateurs du logiciel R",NA,NA,NA,"  Montpellier",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Montpellier_montage_2.png/1200px-Montpellier_montage_2.png",13.3888599,52.5170365
"81",81,"  Montpellier","France","  *  Montpellier: [Groupe des utilisateurs du logiciel R](http://forums.cirad.fr/logiciel-R/)","  Montpellier","http://forums.cirad.fr/logiciel-R/","Groupe des utilisateurs du logiciel R",NA,NA,NA,"  Montpellier",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Montpellier_montage_2.png/1200px-Montpellier_montage_2.png",13.3888599,52.5170365
"82",82,"  Montpellier","France","  *  Montpellier: [Groupe des utilisateurs du logiciel R](http://forums.cirad.fr/logiciel-R/)","  Montpellier","http://forums.cirad.fr/logiciel-R/","Groupe des utilisateurs du logiciel R",NA,NA,NA,"  Montpellier",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Montpellier_montage_2.png/1200px-Montpellier_montage_2.png",13.3888599,52.5170365
"83",83,"  Montpellier","France","  *  Montpellier: [Groupe des utilisateurs du logiciel R](http://forums.cirad.fr/logiciel-R/)","  Montpellier","http://forums.cirad.fr/logiciel-R/","Groupe des utilisateurs du logiciel R",NA,NA,NA,"  Montpellier",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Montpellier_montage_2.png/1200px-Montpellier_montage_2.png",13.3888599,52.5170365
"84",84,"  Munich","Germany","  *  Munich: [Applied R Munich](https://www.meetup.com/Applied-R-Munich)","  Munich","https://www.meetup.com/Applied-R-Munich","Applied R Munich",NA,"854","Janek T.","  Munich",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Munchen_collage.jpg/1200px-Munchen_collage.jpg",13.3888599,52.5170365
"85",85,"  Munich","Germany","  *  Munich: [Applied R Munich](https://www.meetup.com/Applied-R-Munich)","  Munich","https://www.meetup.com/Applied-R-Munich","Applied R Munich",NA,"854","Janek T.","  Munich",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Munchen_collage.jpg/1200px-Munchen_collage.jpg",13.3888599,52.5170365
"86",86,"  Munich","Germany","  *  Munich: [Applied R Munich](https://www.meetup.com/Applied-R-Munich)","  Munich","https://www.meetup.com/Applied-R-Munich","Applied R Munich",NA,"854","Janek T.","  Munich",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Munchen_collage.jpg/1200px-Munchen_collage.jpg",13.3888599,52.5170365
"87",87,"  Munich","Germany","  *  Munich: [Applied R Munich](https://www.meetup.com/Applied-R-Munich)","  Munich","https://www.meetup.com/Applied-R-Munich","Applied R Munich",NA,"854","Janek T.","  Munich",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Munchen_collage.jpg/1200px-Munchen_collage.jpg",13.3888599,52.5170365
"88",88,"  Munich","Germany","  *  Munich: [Applied R Munich](https://www.meetup.com/Applied-R-Munich)","  Munich","https://www.meetup.com/Applied-R-Munich","Applied R Munich",NA,"854","Janek T.","  Munich",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Munchen_collage.jpg/1200px-Munchen_collage.jpg",13.3888599,52.5170365
"89",89,"  Münster","Germany","  *  Münster: [MünsteR (R Users Group)](https://www.meetup.com/Munster-R-Users-Group)","  Münster","https://www.meetup.com/Munster-R-Users-Group","MünsteR (R Users Group)",NA,"233","Shirin G.","  Münster",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Muenster_Innenstadt.jpg/1200px-Muenster_Innenstadt.jpg",13.3888599,52.5170365
"90",90,"  Münster","Germany","  *  Münster: [MünsteR (R Users Group)](https://www.meetup.com/Munster-R-Users-Group)","  Münster","https://www.meetup.com/Munster-R-Users-Group","MünsteR (R Users Group)",NA,"233","Shirin G.","  Münster",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Muenster_Innenstadt.jpg/1200px-Muenster_Innenstadt.jpg",13.3888599,52.5170365
"91",91,"  Münster","Germany","  *  Münster: [MünsteR (R Users Group)](https://www.meetup.com/Munster-R-Users-Group)","  Münster","https://www.meetup.com/Munster-R-Users-Group","MünsteR (R Users Group)",NA,"233","Shirin G.","  Münster",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Muenster_Innenstadt.jpg/1200px-Muenster_Innenstadt.jpg",13.3888599,52.5170365
"92",92,"  Münster","Germany","  *  Münster: [MünsteR (R Users Group)](https://www.meetup.com/Munster-R-Users-Group)","  Münster","https://www.meetup.com/Munster-R-Users-Group","MünsteR (R Users Group)",NA,"233","Shirin G.","  Münster",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Muenster_Innenstadt.jpg/1200px-Muenster_Innenstadt.jpg",13.3888599,52.5170365
"93",93,"  Münster","Germany","  *  Münster: [MünsteR (R Users Group)](https://www.meetup.com/Munster-R-Users-Group)","  Münster","https://www.meetup.com/Munster-R-Users-Group","MünsteR (R Users Group)",NA,"233","Shirin G.","  Münster",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Muenster_Innenstadt.jpg/1200px-Muenster_Innenstadt.jpg",13.3888599,52.5170365
"94",94,"  Nancy","France","  *  Nancy: [Nancy Data Science](https://www.meetup.com/nancydatascience/)","  Nancy","https://www.meetup.com/nancydatascience/","Nancy Data Science",NA,"128","Paul Rougieux (.","  Nancy",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg/1200px-Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg",13.3888599,52.5170365
"95",95,"  Nancy","France","  *  Nancy: [Nancy Data Science](https://www.meetup.com/nancydatascience/)","  Nancy","https://www.meetup.com/nancydatascience/","Nancy Data Science",NA,"128","Paul Rougieux (.","  Nancy",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg/1200px-Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg",13.3888599,52.5170365
"96",96,"  Nancy","France","  *  Nancy: [Nancy Data Science](https://www.meetup.com/nancydatascience/)","  Nancy","https://www.meetup.com/nancydatascience/","Nancy Data Science",NA,"128","Paul Rougieux (.","  Nancy",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg/1200px-Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg",13.3888599,52.5170365
"97",97,"  Nancy","France","  *  Nancy: [Nancy Data Science](https://www.meetup.com/nancydatascience/)","  Nancy","https://www.meetup.com/nancydatascience/","Nancy Data Science",NA,"128","Paul Rougieux (.","  Nancy",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg/1200px-Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg",13.3888599,52.5170365
"98",98,"  Nancy","France","  *  Nancy: [Nancy Data Science](https://www.meetup.com/nancydatascience/)","  Nancy","https://www.meetup.com/nancydatascience/","Nancy Data Science",NA,"128","Paul Rougieux (.","  Nancy",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg/1200px-Nancy%2C_Place_Stanislas%2C_E.H%C3%A9r%C3%A9%2C_1752-60.jpg",13.3888599,52.5170365
"99",99,"  Nantes","France","  *  Nantes: [Meetup R Nantes](https://www.meetup.com/fr-FR/Meetup-R-Nantes/)","  Nantes","https://www.meetup.com/fr-FR/Meetup-R-Nantes/","Meetup R Nantes",NA,"461","Aline D.","  Nantes",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Panorama_depuis_Butte_Sainte-Anne.jpg/1200px-Panorama_depuis_Butte_Sainte-Anne.jpg",13.3888599,52.5170365
"100",100,"  Nantes","France","  *  Nantes: [Meetup R Nantes](https://www.meetup.com/fr-FR/Meetup-R-Nantes/)","  Nantes","https://www.meetup.com/fr-FR/Meetup-R-Nantes/","Meetup R Nantes",NA,"461","Aline D.","  Nantes",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Panorama_depuis_Butte_Sainte-Anne.jpg/1200px-Panorama_depuis_Butte_Sainte-Anne.jpg",13.3888599,52.5170365
"101",101,"  Nantes","France","  *  Nantes: [Meetup R Nantes](https://www.meetup.com/fr-FR/Meetup-R-Nantes/)","  Nantes","https://www.meetup.com/fr-FR/Meetup-R-Nantes/","Meetup R Nantes",NA,"461","Aline D.","  Nantes",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Panorama_depuis_Butte_Sainte-Anne.jpg/1200px-Panorama_depuis_Butte_Sainte-Anne.jpg",13.3888599,52.5170365
"102",102,"  Nantes","France","  *  Nantes: [Meetup R Nantes](https://www.meetup.com/fr-FR/Meetup-R-Nantes/)","  Nantes","https://www.meetup.com/fr-FR/Meetup-R-Nantes/","Meetup R Nantes",NA,"461","Aline D.","  Nantes",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Panorama_depuis_Butte_Sainte-Anne.jpg/1200px-Panorama_depuis_Butte_Sainte-Anne.jpg",13.3888599,52.5170365
"103",103,"  Nantes","France","  *  Nantes: [Meetup R Nantes](https://www.meetup.com/fr-FR/Meetup-R-Nantes/)","  Nantes","https://www.meetup.com/fr-FR/Meetup-R-Nantes/","Meetup R Nantes",NA,"461","Aline D.","  Nantes",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Panorama_depuis_Butte_Sainte-Anne.jpg/1200px-Panorama_depuis_Butte_Sainte-Anne.jpg",13.3888599,52.5170365
"104",104,"  Nürnberg","Germany","  *  Nürnberg: [NürnbergR](https://www.xing.com/net/ruser-nuernberg/)","  Nürnberg","https://www.xing.com/net/ruser-nuernberg/","NürnbergR",NA,NA,NA,"  Nürnberg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg/1200px-%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg",13.3888599,52.5170365
"105",105,"  Nürnberg","Germany","  *  Nürnberg: [NürnbergR](https://www.xing.com/net/ruser-nuernberg/)","  Nürnberg","https://www.xing.com/net/ruser-nuernberg/","NürnbergR",NA,NA,NA,"  Nürnberg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg/1200px-%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg",13.3888599,52.5170365
"106",106,"  Nürnberg","Germany","  *  Nürnberg: [NürnbergR](https://www.xing.com/net/ruser-nuernberg/)","  Nürnberg","https://www.xing.com/net/ruser-nuernberg/","NürnbergR",NA,NA,NA,"  Nürnberg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg/1200px-%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg",13.3888599,52.5170365
"107",107,"  Nürnberg","Germany","  *  Nürnberg: [NürnbergR](https://www.xing.com/net/ruser-nuernberg/)","  Nürnberg","https://www.xing.com/net/ruser-nuernberg/","NürnbergR",NA,NA,NA,"  Nürnberg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg/1200px-%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg",13.3888599,52.5170365
"108",108,"  Nürnberg","Germany","  *  Nürnberg: [NürnbergR](https://www.xing.com/net/ruser-nuernberg/)","  Nürnberg","https://www.xing.com/net/ruser-nuernberg/","NürnbergR",NA,NA,NA,"  Nürnberg",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg/1200px-%D0%9D%D1%8E%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3.%D0%91%D1%83%D1%80%D0%B3_%D0%B2%D0%B8%D0%B4_%D1%81_%D0%A0%D0%B5%D1%85%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B0_2.jpg",13.3888599,52.5170365
"109",109,"  Osnabrück","Germany","  *  Osnabrück: [Osnabrück R und Data Science](https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/)","  Osnabrück","https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/","Osnabrück R und Data Science",NA,"102","Christian T.","  Osnabrück",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Osnabr%C3%BCck_aerial.jpg/1200px-Osnabr%C3%BCck_aerial.jpg",13.3888599,52.5170365
"110",110,"  Osnabrück","Germany","  *  Osnabrück: [Osnabrück R und Data Science](https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/)","  Osnabrück","https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/","Osnabrück R und Data Science",NA,"102","Christian T.","  Osnabrück",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Osnabr%C3%BCck_aerial.jpg/1200px-Osnabr%C3%BCck_aerial.jpg",13.3888599,52.5170365
"111",111,"  Osnabrück","Germany","  *  Osnabrück: [Osnabrück R und Data Science](https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/)","  Osnabrück","https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/","Osnabrück R und Data Science",NA,"102","Christian T.","  Osnabrück",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Osnabr%C3%BCck_aerial.jpg/1200px-Osnabr%C3%BCck_aerial.jpg",13.3888599,52.5170365
"112",112,"  Osnabrück","Germany","  *  Osnabrück: [Osnabrück R und Data Science](https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/)","  Osnabrück","https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/","Osnabrück R und Data Science",NA,"102","Christian T.","  Osnabrück",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Osnabr%C3%BCck_aerial.jpg/1200px-Osnabr%C3%BCck_aerial.jpg",13.3888599,52.5170365
"113",113,"  Osnabrück","Germany","  *  Osnabrück: [Osnabrück R und Data Science](https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/)","  Osnabrück","https://www.meetup.com/de-DE/Osnabrueck-R-und-Data-Science/","Osnabrück R und Data Science",NA,"102","Christian T.","  Osnabrück",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Osnabr%C3%BCck_aerial.jpg/1200px-Osnabr%C3%BCck_aerial.jpg",13.3888599,52.5170365
"114",114,"  Paris","France","  *  Paris: [Semin-R](http://www.mnhn.fr/semin-r/)","  Paris","http://www.mnhn.fr/semin-r/","Semin-R",NA,NA,NA,"  Paris",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG/1200px-Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG",13.3888599,52.5170365
"115",115,"  Paris","France","  *  Paris: [R Addicts Paris](https://www.meetup.com/rparis/events/124508332/)","  Paris","https://www.meetup.com/rparis/events/124508332/","R Addicts Paris",NA,NA,NA,"  Paris",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG/1200px-Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG",13.3888599,52.5170365
"116",116,"  Paris","France","  *  Paris: [R'n Blue](https://www.meetup.com/Rn-Blue/)","  Paris","https://www.meetup.com/Rn-Blue/","R'n Blue",NA,NA,NA,"  Paris",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG/1200px-Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG",13.3888599,52.5170365
"117",117,"  Paris","France","  *  Paris: [Semin-R](http://www.mnhn.fr/semin-r/)","  Paris","http://www.mnhn.fr/semin-r/","Semin-R",NA,NA,NA,"  Paris",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG/1200px-Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG",13.3888599,52.5170365
"118",118,"  Paris","France","  *  Paris: [R Addicts Paris](https://www.meetup.com/rparis/events/124508332/)","  Paris","https://www.meetup.com/rparis/events/124508332/","R Addicts Paris",NA,NA,NA,"  Paris",NA,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG/1200px-Seine_and_Eiffel_Tower_from_Tour_Saint_Jacques_2013-08.JPG",13.3888599,52.5170365
